,Unnamed: 0,MPO,SURVEY,SAMPN,DAY,CTFIP,HHVEH,HHSIZ,INCOM,HHWRK,WGTHH,Weight2,IncomeBracket,Autos,Workers,HouseholdSize
4443,4443,1,2,4278577,1,17031,2,2,7,2,44.80465613,25.90259,100k+,2,2,2
4444,4444,1,2,4278596,5,17031,1,4,9,1,1344.315992,362.97805,0-35k,1,1,4+
4445,4445,1,2,4278659,7,17043,2,2,7,1,262.48955240000004,37.86184,100k+,2,1,2
4446,4446,1,2,4278666,7,17043,1,1,1,1,257.3951802,126.96726,0-35k,1,1,1
4447,4447,1,2,4278701,1,17097,2,3,9,2,200.1707384,108.98584,0-35k,2,2,3
4448,4448,1,1,4278811,2,17043,1,1,7,1,257.3951802,86.09094,100k+,1,1,1
4449,4449,1,1,4278853,4,17043,4,4,7,3,291.7916091,430.77013,100k+,4+,3+,4+
4450,4450,1,1,4278920,5,17097,2,2,9,0,236.6633848,44.08521,0-35k,2,0,2
4451,4451,1,2,4278957,7,17111,2,2,6,2,136.42007230000002,63.706135,60k-100k,2,2,2
4452,4452,1,1,4278965,5,17097,2,2,9,1,174.0951091,57.63299,0-35k,2,1,2
4453,4453,1,2,4279001,5,17043,1,1,6,1,257.3951802,56.63644,60k-100k,1,1,1
4454,4454,1,1,4279016,4,17031,1,2,5,0,244.2413621,84.32075,60k-100k,1,0,2
4455,4455,1,2,4279038,7,17031,2,2,5,2,305.8297445,71.687895,60k-100k,2,2,2
4456,4456,1,1,4279050,2,17197,2,1,9,1,260.142492,86.09094,0-35k,2,1,1
4457,4457,1,1,4279109,1,17031,1,2,4,0,168.33835390000004,301.64429,35k-60k,1,0,2
4458,4458,1,2,4279127,5,17043,2,3,5,2,273.5040484,216.649,60k-100k,2,2,3
4459,4459,1,1,4279131,2,17031,2,2,7,2,107.01199640000002,49.62297,100k+,2,2,2
4460,4460,1,1,4279284,4,17031,2,2,6,1,146.4451747,121.34212,60k-100k,2,1,2
4461,4461,1,2,4279368,3,17043,1,2,4,0,245.3267676,72.992775,35k-60k,1,0,2
4462,4462,1,2,4279404,7,17097,1,1,3,1,107.77239009999998,77.519205,35k-60k,1,1,1
4463,4463,1,1,4279424,2,17031,2,2,5,2,417.1952154,637.1783,60k-100k,2,2,2
4464,4464,1,2,4279445,7,17097,2,4,5,1,410.8790651,155.61899,60k-100k,2,1,4+
4465,4465,1,2,4279460,2,17197,1,1,1,0,303.0945902,126.96726,0-35k,1,0,1
4466,4466,1,2,4279502,5,17097,2,5,7,2,268.5764593,197.4731,100k+,2,2,4+
4467,4467,1,1,4279630,5,17097,1,1,9,0,234.25676690000003,186.09835,0-35k,1,0,1
4468,4468,1,2,4279647,1,17031,1,2,2,1,637.7383418,112.69707,0-35k,1,1,2
4469,4469,1,1,4279651,2,17043,1,1,9,0,251.2491244,88.38093,0-35k,1,0,1
4470,4470,1,2,4279660,3,17089,2,2,5,0,153.9643635,33.880395,60k-100k,2,0,2
4471,4471,1,1,4279850,1,17031,2,2,7,2,189.2740289,119.58606,100k+,2,2,2
4472,4472,1,2,4279854,5,17043,2,4,3,1,354.6484933000001,371.409925,35k-60k,2,1,4+
4473,4473,1,1,4279857,2,17031,3,4,7,2,159.7824231,206.52052,100k+,3,2,4+
4474,4474,1,1,4279893,3,17031,1,1,1,1,97.10032288,189.87281,0-35k,1,1,1
4475,4475,1,2,4279908,5,17197,2,4,9,2,320.3529041000001,283.3897100000001,0-35k,2,2,4+
4476,4476,1,1,4280013,1,17031,3,3,7,1,328.2640975,262.01184,100k+,3,1,3
4477,4477,1,2,4280045,7,17097,2,4,7,2,201.5962371,130.03991499999998,100k+,2,2,4+
4478,4478,1,2,4280074,4,17031,1,2,3,0,150.51524840000005,72.992775,35k-60k,1,0,2
4479,4479,1,2,4280107,4,17097,2,2,7,1,174.0951091,28.816495,100k+,2,1,2
4480,4480,1,2,4280116,1,17031,1,2,3,0,244.2413621,72.04895,35k-60k,1,0,2
4481,4481,1,2,4280162,1,17043,1,1,4,1,257.3951802,92.32232,35k-60k,1,1,1
4482,4482,1,2,4280213,2,17031,1,1,6,1,925.3633257,297.38672,60k-100k,1,1,1
4483,4483,1,2,4280219,4,17031,1,1,5,1,116.7729241,32.42278,60k-100k,1,1,1
4484,4484,1,1,4280221,3,17097,2,3,6,2,200.1707384,382.74577,60k-100k,2,2,3
4485,4485,1,2,4280236,1,17031,1,1,3,1,99.68337677,49.00179,35k-60k,1,1,1
4486,4486,1,2,4280386,7,17089,2,5,3,2,3619.300518,522.31306,35k-60k,2,2,4+
4487,4487,1,1,4280424,5,17031,1,2,2,0,159.404695,188.7719,0-35k,1,0,2
4488,4488,1,2,4280519,5,17097,1,1,2,0,146.5048544,115.897755,0-35k,1,0,1
4489,4489,1,1,4280578,5,17043,3,2,7,1,262.48955240000004,75.72368,100k+,3,1,2
4490,4490,1,1,4280586,2,17089,2,1,6,1,242.0904284,113.27288,60k-100k,2,1,1
4491,4491,1,2,4280631,5,17097,2,2,7,2,54.76819842,36.28026,100k+,2,2,2
4492,4492,1,1,4280635,5,17089,2,3,7,1,607.9322786,264.77518,100k+,2,1,3
4493,4493,1,1,4280788,1,17197,2,3,7,3,521.2738068,282.4589200000001,100k+,2,3+,3
4494,4494,1,2,4280789,7,17097,2,2,7,2,115.4136032,28.816495,100k+,2,2,2
4495,4495,1,1,4280801,2,17031,1,1,1,0,227.9674837,219.63863,0-35k,1,0,1
4496,4496,1,2,4280828,3,17031,2,2,3,2,107.01199640000002,345.708835,35k-60k,2,2,2
4497,4497,1,2,4280875,5,17031,1,1,9,0,356.7136913,18.61788,0-35k,1,0,1
4498,4498,1,1,4280897,1,17197,2,5,7,2,338.6219117,507.25365,100k+,2,2,4+
4499,4499,1,2,4280946,7,17111,2,2,6,2,136.42007230000002,17.1511,60k-100k,2,2,2
4500,4500,1,1,4280966,1,17043,2,2,9,1,262.48955240000004,108.12771,0-35k,2,1,2
4501,4501,1,1,4280968,1,17043,1,1,9,0,251.2491244,225.56283,0-35k,1,0,1
4502,4502,1,1,4280981,3,17031,3,2,7,2,107.01199640000002,56.01764,100k+,3,2,2
4503,4503,1,1,4280988,1,17031,2,2,6,0,153.4410104,68.13831,60k-100k,2,0,2
4504,4504,1,1,4280989,2,17043,1,1,1,1,121.9279256,225.56283,0-35k,1,1,1
4505,4505,1,2,4281117,2,17043,1,1,2,1,257.3951802,153.061465,0-35k,1,1,1
4506,4506,1,1,4281134,3,17031,1,1,3,1,135.83342969999998,182.00551,35k-60k,1,1,1
4507,4507,1,1,4281220,4,17043,0,1,1,0,382.698871,225.56283,0-35k,0,0,1
4508,4508,1,1,4281259,3,17031,1,1,6,1,135.83342969999998,119.94635,60k-100k,1,1,1
4509,4509,1,1,4281323,3,17031,3,5,7,2,1095.172974,325.29937,100k+,3,2,4+
4510,4510,1,2,4281343,3,17031,1,1,5,1,457.9226813,437.22117,60k-100k,1,1,1
4511,4511,1,2,4281416,5,17031,1,1,2,0,185.627324,112.781415,0-35k,1,0,1
4512,4512,1,2,4281442,3,17197,2,2,5,1,183.265978,42.72745,60k-100k,2,1,2
4513,4513,1,2,4281471,7,17111,1,1,4,1,292.6723257,93.049175,35k-60k,1,1,1
4514,4514,1,1,4281480,3,17031,2,2,2,1,215.4141844,358.91301,0-35k,2,1,2
4515,4515,1,2,4281503,3,17043,1,3,5,2,273.19405730000005,185.59948,60k-100k,1,2,3
4516,4516,1,2,4281549,5,17031,2,7,6,1,613.2884607999998,150.21287,60k-100k,2,1,4+
4517,4517,1,1,4281642,5,17031,1,2,7,2,110.5024792,56.45568000000001,100k+,1,2,2
4518,4518,1,1,4281652,3,17031,2,2,6,2,189.2740289,133.48725,60k-100k,2,2,2
4519,4519,1,2,4281673,5,17031,1,1,3,1,135.83342969999998,57.79215500000001,35k-60k,1,1,1
4520,4520,1,2,4281693,7,17197,2,2,9,2,172.9952986,70.29373000000001,0-35k,2,2,2
4521,4521,1,1,4281703,2,17043,1,1,6,1,257.3951802,119.94635,60k-100k,1,1,1
4522,4522,1,2,4281711,2,17031,1,1,9,1,134.6890908,54.43131,0-35k,1,1,1
4523,4523,1,2,4281770,1,17197,2,3,2,2,626.2049445,485.682515,0-35k,2,2,3
4524,4524,1,1,4281783,3,17031,3,3,6,3,235.4052913,300.00465,60k-100k,3,3+,3
4525,4525,1,2,4281789,1,17031,1,1,9,1,135.83342969999998,57.79215500000001,0-35k,1,1,1
4526,4526,1,1,4281824,3,17043,1,1,7,0,251.2491244,67.95404,100k+,1,0,1
4527,4527,1,1,4281837,2,17197,4,2,5,1,122.5932671,107.32196,60k-100k,4+,1,2
4528,4528,1,1,4281924,3,17031,2,2,7,2,107.01199640000002,88.97348000000002,100k+,2,2,2
4529,4529,1,1,4281931,3,17031,2,2,5,1,189.1969525,121.34212,60k-100k,2,1,2
4530,4530,1,2,4281961,3,17031,2,4,7,3,246.0869032,88.5222,100k+,2,3+,4+
4531,4531,1,1,4282028,2,17097,1,2,5,1,147.265748,84.30985,60k-100k,1,1,2
4532,4532,1,1,4282033,2,17097,2,4,9,3,226.2488154,470.35485,0-35k,2,3+,4+
4533,4533,1,1,4282062,1,17097,2,2,9,1,174.0951091,101.20013,0-35k,2,1,2
4534,4534,1,1,4282134,1,17043,1,1,3,0,251.2491244,158.37018,35k-60k,1,0,1
4535,4535,1,2,4282138,5,17097,0,1,9,1,886.5673224,139.116415,0-35k,0,1,1
4536,4536,1,2,4282144,7,17031,1,1,9,0,169.58959840000003,29.93913,0-35k,1,0,1
4537,4537,1,1,4282238,4,17031,2,2,9,1,90.19136903,320.52799,0-35k,2,1,2
4538,4538,1,2,4282259,5,17097,1,1,7,1,107.77239009999998,25.612845,100k+,1,1,1
4539,4539,1,2,4282261,7,17043,1,2,6,2,202.2701684,92.530365,60k-100k,1,2,2
4540,4540,1,1,4282262,3,17031,2,2,3,2,103.3412402,157.23511000000005,35k-60k,2,2,2
4541,4541,1,1,4282282,3,17031,3,7,7,2,304.6652788,270.39208,100k+,3,2,4+
4542,4542,1,2,4282319,5,17043,2,1,7,1,257.3951802,43.04547,100k+,2,1,1
4543,4543,1,2,4282383,1,17031,4,8,4,4,1070.083834,221.27738,35k-60k,4+,3+,4+
4544,4544,1,1,4282393,1,17031,2,3,3,3,1071.544776,396.98476,35k-60k,2,3+,3
4545,4545,1,1,4282403,3,17031,1,1,7,1,484.1388475,768.09262,100k+,1,1,1
4546,4546,1,1,4282434,1,17031,2,2,3,2,103.3412402,198.65688,35k-60k,2,2,2
4547,4547,1,1,4282456,3,17031,4,5,7,4,363.7995334,446.42127,100k+,4+,3+,4+
4548,4548,1,2,4282476,7,17031,2,2,9,0,153.4410104,43.40245,0-35k,2,0,2
4549,4549,1,1,4282558,5,17031,1,2,9,0,244.2413621,188.7719,0-35k,1,0,2
4550,4550,1,2,4282560,2,17031,1,2,6,0,202.1429177,50.27712,60k-100k,1,0,2
4551,4551,1,2,4282595,1,17043,3,2,5,1,262.48955240000004,65.28457,60k-100k,3,1,2
4552,4552,1,2,4282608,5,17043,2,3,5,2,444.6313822,216.649,60k-100k,2,2,3
4553,4553,1,2,4282627,5,17043,2,4,9,2,345.37007860000006,332.705365,0-35k,2,2,4+
4554,4554,1,2,4282652,3,17031,2,1,7,0,217.4686079,28.53422,100k+,2,0,1
4555,4555,1,1,4282655,2,17097,2,4,5,3,192.686762,470.35485,60k-100k,2,3+,4+
4556,4556,1,1,4282667,2,17097,1,2,3,1,357.1066014,296.18244,35k-60k,1,1,2
4557,4557,1,2,4282692,1,17031,2,2,6,2,44.80465613,27.27492,60k-100k,2,2,2
4558,4558,1,1,4282732,5,17031,2,1,9,0,169.58959840000003,59.87826,0-35k,2,0,1
4559,4559,1,1,4282758,1,17031,2,1,7,1,134.6890908,37.23576,100k+,2,1,1
4560,4560,1,2,4282870,7,17097,2,2,5,2,54.76819842,34.069155,60k-100k,2,2,2
4561,4561,1,1,4282878,2,17031,2,1,3,1,161.49181059999995,83.74101999999998,35k-60k,2,1,1
4562,4562,1,1,4282943,2,17031,2,2,7,1,215.4141844,96.11274,100k+,2,1,2
4563,4563,1,2,4282969,3,17043,2,3,6,1,376.614725,174.187035,60k-100k,2,1,3
4564,4564,1,2,4283044,2,17031,2,3,6,1,263.5915435,134.74544,60k-100k,2,1,3
4565,4565,1,1,4283091,3,17031,2,2,7,2,107.01199640000002,88.97348000000002,100k+,2,2,2
4566,4566,1,1,4283203,2,17043,2,2,3,2,148.31935819999995,202.00007,35k-60k,2,2,2
4567,4567,1,2,4283248,3,17097,2,2,4,2,115.4136032,131.803125,35k-60k,2,2,2
4568,4568,1,1,4283300,3,17043,1,1,9,0,251.2491244,158.37018,0-35k,1,0,1
4569,4569,1,1,4283331,3,17043,2,2,5,2,670.0275584999998,1847.12937,60k-100k,2,2,2
4570,4570,1,1,4283333,2,17043,3,2,9,1,262.48955240000004,75.72368,0-35k,3,1,2
4571,4571,1,1,4283356,1,17031,1,5,4,1,1631.1779210000002,829.5724700000002,35k-60k,1,1,4+
4572,4572,1,1,4283510,2,17197,2,2,3,2,79.79845835,255.45091,35k-60k,2,2,2
4573,4573,1,1,4283547,2,17097,2,4,6,1,410.8790651,311.23798,60k-100k,2,1,4+
4574,4574,1,1,4283633,2,17043,2,4,7,2,290.6406161000001,337.17013,100k+,2,2,4+
4575,4575,1,1,4283642,5,17197,0,1,1,0,1097.706254,217.80048,0-35k,0,0,1
4576,4576,1,2,4283644,7,17031,3,2,7,1,215.4141844,48.05637,100k+,3,1,2
4577,4577,1,1,4283675,2,17031,1,1,3,1,232.1343277,200.19359,35k-60k,1,1,1
4578,4578,1,1,4283712,2,17111,2,3,4,2,300.87348849999995,436.53472,35k-60k,2,2,3
4579,4579,1,2,4283719,7,17089,1,3,1,1,3617.923451,390.491545,0-35k,1,1,3
4580,4580,1,2,4283847,7,17097,2,4,7,2,201.5962371,133.932275,100k+,2,2,4+
4581,4581,1,1,4283912,2,17111,3,3,5,3,247.1567646,382.74577,60k-100k,3,3+,3
4582,4582,1,1,4283916,2,17031,4,4,6,3,154.9504562,438.52274000000006,60k-100k,4+,3+,4+
4583,4583,1,1,4283934,4,17031,2,2,7,2,107.01199640000002,94.183,100k+,2,2,2
4584,4584,1,2,4283942,5,17031,1,2,1,0,202.1429177,150.148425,0-35k,1,0,2
4585,4585,1,2,4283973,7,17031,1,2,3,0,150.51524840000005,83.86851,35k-60k,1,0,2
4586,4586,1,2,4284007,7,17031,3,3,4,2,96.42210211,256.343,35k-60k,3,2,3
4587,4587,1,1,4284095,3,17043,1,1,3,1,257.3951802,184.64464,35k-60k,1,1,1
4588,4588,1,2,4284106,2,17031,1,2,2,0,150.51524840000005,160.263995,0-35k,1,0,2
4589,4589,1,2,4284109,3,17031,1,1,7,0,185.627324,28.629115,100k+,1,0,1
4590,4590,1,1,4284133,2,17043,2,2,7,2,202.4996827,94.183,100k+,2,2,2
4591,4591,1,2,4284134,5,17031,2,2,6,1,327.1004717,55.200185,60k-100k,2,1,2
4592,4592,1,1,4284221,3,17031,2,4,6,2,49.01757677,486.12858,60k-100k,2,2,4+
4593,4593,1,1,4284376,3,17097,2,2,6,0,236.6633848,81.78907,60k-100k,2,0,2
4594,4594,1,1,4284393,2,17111,2,5,7,2,368.9402183,366.5409,100k+,2,2,4+
4595,4595,1,2,4284486,5,17031,2,2,3,2,107.01199640000002,140.40479,35k-60k,2,2,2
4596,4596,1,1,4284576,2,17089,2,2,6,1,339.0006323,484.16233,60k-100k,2,1,2
4597,4597,1,2,4284633,2,17043,2,2,6,2,91.94929434,53.14329,60k-100k,2,2,2
4598,4598,1,2,4284684,2,17031,2,2,3,1,327.1004717,198.24418,35k-60k,2,1,2
4599,4599,1,2,4284700,7,17097,1,2,3,1,147.265748,155.23949,35k-60k,1,1,2
4600,4600,1,2,4284702,2,17111,2,6,7,2,302.0136825,183.27045,100k+,2,2,4+
4601,4601,1,2,4284792,5,17097,2,4,7,2,201.5962371,133.932275,100k+,2,2,4+
4602,4602,1,2,4284803,3,17031,2,2,6,1,288.3906623000001,49.81617,60k-100k,2,1,2
4603,4603,1,2,4284815,3,17031,3,5,2,3,186.6709665,718.31716,0-35k,3,3+,4+
4604,4604,1,2,4284891,7,17197,3,3,5,1,288.6068137000001,178.3358,60k-100k,3,1,3
4605,4605,1,1,4284933,2,17097,1,1,7,1,107.77239009999998,51.22569,100k+,1,1,1
4606,4606,1,2,4284942,1,17031,2,5,7,1,417.5504828,146.765815,100k+,2,1,4+
4607,4607,1,2,4284957,2,17031,2,5,7,5,857.4440574999999,204.037405,100k+,2,3+,4+
4608,4608,1,2,4284984,2,17031,1,2,6,1,226.4479045,55.200185,60k-100k,1,1,2
4609,4609,1,2,4285010,5,17031,2,2,7,2,189.2740289,70.49215,100k+,2,2,2
4610,4610,1,2,4285024,2,17031,3,3,5,2,375.2534095,153.69385,60k-100k,3,2,3
4611,4611,1,1,4285045,5,17031,1,1,9,0,172.52229309999996,96.58105,0-35k,1,0,1
4612,4612,1,1,4285058,5,17031,1,1,7,1,135.83342969999998,52.28961,100k+,1,1,1
4613,4613,1,1,4285076,1,17031,3,2,7,2,189.2740289,119.58606,100k+,3,2,2
4614,4614,1,2,4285106,7,17043,3,4,7,2,290.6406161000001,168.585065,100k+,3,2,4+
4615,4615,1,1,4285115,2,17097,4,4,2,4,60.23016429,1009.78554,0-35k,4+,3+,4+
4616,4616,1,2,4285135,7,17031,2,3,4,2,279.9560173,302.263375,35k-60k,2,2,3
4617,4617,1,2,4285171,3,17043,1,2,7,1,278.2764437,54.063855,100k+,1,1,2
4618,4618,1,1,4285201,3,17031,2,2,3,0,153.4410104,86.8049,35k-60k,2,0,2
4619,4619,1,2,4285204,3,17089,2,2,5,2,112.672105,61.95995500000001,60k-100k,2,2,2
4620,4620,1,1,4285220,3,17031,1,1,5,1,135.83342969999998,72.63546,60k-100k,1,1,1
4621,4621,1,2,4285268,5,17031,3,1,6,0,278.7622218,28.257765000000006,60k-100k,3,0,1
4622,4622,1,2,4285314,5,17043,5,3,3,2,290.5424677,283.93974,35k-60k,4+,2,3
4623,4623,1,1,4285316,1,17043,2,2,6,2,202.4996827,185.06073,60k-100k,2,2,2
4624,4624,1,2,4285372,5,17097,1,1,2,1,107.77239009999998,115.897755,0-35k,1,1,1
4625,4625,1,1,4285398,3,17031,2,2,6,2,107.01199640000002,185.06073,60k-100k,2,2,2
4626,4626,1,1,4285419,2,17043,2,2,9,0,179.89162230000005,151.90573,0-35k,2,0,2
4627,4627,1,2,4285464,2,17097,1,1,1,1,107.77239009999998,115.897755,0-35k,1,1,1
4628,4628,1,2,4285471,7,17031,2,3,7,2,163.0728103,142.703205,100k+,2,2,3
4629,4629,1,1,4285508,3,17031,3,2,7,0,153.4410104,53.03603,100k+,3,0,2
4630,4630,1,2,4285579,2,17043,2,5,7,1,584.9267072,227.12989,100k+,2,1,4+
4631,4631,1,2,4285669,7,17031,2,2,7,1,208.7261154,21.098370000000006,100k+,2,1,2
4632,4632,1,2,4285764,1,17031,2,3,6,1,328.2640975,174.187035,60k-100k,2,1,3
4633,4633,1,2,4285960,4,17097,2,6,2,4,1031.4602539999996,829.29609,0-35k,2,3+,4+
4634,4634,1,2,4286021,7,17031,1,2,9,0,150.51524840000005,26.518015,0-35k,1,0,2
4635,4635,1,2,4286029,1,17031,2,3,6,2,130.9452178,141.63888,60k-100k,2,2,3
4636,4636,1,2,4286032,2,17031,2,5,6,2,398.1600855,381.551395,60k-100k,2,2,4+
4637,4637,1,1,4286083,5,17031,4,4,7,3,221.0499447,285.85571,100k+,4+,3+,4+
4638,4638,1,2,4286104,7,17031,1,4,7,1,819.957827,111.54583,100k+,1,1,4+
4639,4639,1,1,4286213,3,17031,1,1,2,0,169.58959840000003,269.04024,0-35k,1,0,1
4640,4640,1,2,4286272,1,17031,3,3,7,2,163.0728103,142.703205,100k+,3,2,3
4641,4641,1,2,4286314,2,17031,1,4,1,1,1443.585299,362.97805,0-35k,1,1,4+
4642,4642,1,1,4286347,1,17031,2,3,6,2,126.770655,224.09737,60k-100k,2,2,3
4643,4643,1,1,4286367,4,17043,0,1,1,0,382.698871,225.56283,0-35k,0,0,1
4644,4644,1,2,4286467,4,17043,2,4,5,2,273.596441,166.620425,60k-100k,2,2,4+
4645,4645,1,1,4286609,1,17097,1,1,3,1,107.77239009999998,155.03841,35k-60k,1,1,1
4646,4646,1,1,4286659,3,17031,2,2,6,2,353.4501317,1767.8417600000002,60k-100k,2,2,2
4647,4647,1,1,4286660,2,17031,2,4,6,2,98.77147736,307.8927700000001,60k-100k,2,2,4+
4648,4648,1,1,4286676,2,17031,1,1,5,0,169.58959840000003,81.44063,60k-100k,1,0,1
4649,4649,1,2,4286717,4,17031,1,2,9,0,159.404695,46.23124,0-35k,1,0,2
4650,4650,1,1,4286778,5,17089,1,1,2,0,221.8390478,217.80048,0-35k,1,0,1
4651,4651,1,1,4286808,3,17031,1,1,2,0,185.627324,297.78878,0-35k,1,0,1
4652,4652,1,2,4286813,7,17043,2,6,6,2,770.9996282999998,320.42063,60k-100k,2,2,4+
4653,4653,1,2,4286862,3,17031,2,2,6,2,107.01199640000002,47.170685,60k-100k,2,2,2
4654,4654,1,2,4286872,1,17031,2,6,3,2,379.4153313,341.046485,35k-60k,2,2,4+
4655,4655,1,2,4286962,1,17031,0,1,2,0,205.6503656,145.458475,0-35k,0,0,1
4656,4656,1,1,4286988,4,17097,2,2,6,0,112.3058882,68.13831,60k-100k,2,0,2
4657,4657,1,2,4287025,5,17031,2,4,7,2,98.77147736,88.5222,100k+,2,2,4+
4658,4658,1,1,4287128,4,17089,1,2,1,2,128.143718,223.35515,0-35k,1,2,2
4659,4659,1,2,4287178,4,17031,1,1,9,0,111.0616678,40.720315,0-35k,1,0,1
4660,4660,1,2,4287200,7,17031,1,1,4,1,138.5585921,140.105515,35k-60k,1,1,1
4661,4661,1,1,4287246,1,17031,2,2,6,1,90.19136903,64.11628,60k-100k,2,1,2
4662,4662,1,1,4287287,5,17043,2,2,5,0,245.6051379,96.20821,60k-100k,2,0,2
4663,4663,1,1,4287302,3,17043,2,2,5,2,202.4996827,123.91991000000002,60k-100k,2,2,2
4664,4664,1,2,4287345,1,17031,1,2,7,2,87.46377446,28.227840000000004,100k+,1,2,2
4665,4665,1,1,4287362,5,17031,1,3,3,2,1008.260598,445.68359,35k-60k,1,2,3
4666,4666,1,2,4287460,3,17031,1,1,2,1,162.85480669999995,69.99132,0-35k,1,1,1
4667,4667,1,1,4287518,2,17031,2,2,9,1,189.1969525,152.87935,0-35k,2,1,2
4668,4668,1,1,4287536,1,17031,3,4,7,2,154.8513035,220.11092,100k+,3,2,4+
4669,4669,1,2,4287547,5,17043,2,2,5,0,245.6051379,33.880395,60k-100k,2,0,2
4670,4670,1,2,4287605,2,17031,1,1,9,1,138.5585921,26.144805,0-35k,1,1,1
4671,4671,1,2,4287659,7,17031,1,2,3,0,168.33835390000004,83.86851,35k-60k,1,0,2
4672,4672,1,1,4287821,2,17031,0,1,2,0,127.3717788,269.04024,0-35k,0,0,1
4673,4673,1,2,4287832,3,17043,1,1,1,1,121.9279256,108.90024,0-35k,1,1,1
4674,4674,1,1,4287858,5,17031,1,2,4,0,150.51524840000005,167.73702,35k-60k,1,0,2
4675,4675,1,2,4287902,7,17031,1,1,7,1,161.49181059999995,21.221455,100k+,1,1,1
4676,4676,1,2,4287905,3,17089,1,2,2,1,1593.767532,111.677575,0-35k,1,1,2
4677,4677,1,2,4287912,5,17031,1,2,5,0,150.51524840000005,49.503195,60k-100k,1,0,2
4678,4678,1,2,4287960,4,17097,2,4,7,2,201.5962371,133.932275,100k+,2,2,4+
4679,4679,1,1,4287967,3,17031,2,4,7,1,258.2729484,134.35055,100k+,2,1,4+
4680,4680,1,2,4287973,7,17097,1,1,3,1,160.4011768,93.049175,35k-60k,1,1,1
4681,4681,1,2,4288064,2,17031,2,5,4,1,289.4328712,239.03264,35k-60k,2,1,4+
4682,4682,1,1,4288096,2,17031,1,1,9,0,185.627324,297.78878,0-35k,1,0,1
4683,4683,1,2,4288109,2,17097,2,2,7,2,115.4136032,43.5486,100k+,2,2,2
4684,4684,1,1,4288132,2,17031,2,2,6,0,144.8111633,92.46248,60k-100k,2,0,2
4685,4685,1,2,4288163,5,17031,0,1,1,0,160.4233534,94.936405,0-35k,0,0,1
4686,4686,1,1,4288233,1,17043,2,3,7,2,273.5040484,285.40641,100k+,2,2,3
4687,4687,1,1,4288243,1,17031,4,2,9,1,189.1969525,121.34212,0-35k,4+,1,2
4688,4688,1,1,4288247,2,17031,1,1,9,1,135.83342969999998,70.61971,0-35k,1,1,1
4689,4689,1,2,4288295,7,17031,3,6,6,4,1474.281485,273.924365,60k-100k,3,3+,4+
4690,4690,1,1,4288334,4,17043,2,2,9,0,245.6051379,73.97229,0-35k,2,0,2
4691,4691,1,2,4288444,7,17031,0,1,9,0,160.4233534,94.936405,0-35k,0,0,1
4692,4692,1,2,4288565,3,17031,0,1,1,0,269.0589839,69.99132,0-35k,0,0,1
4693,4693,1,2,4288605,2,17043,1,3,7,2,486.5677814,164.66001,100k+,1,2,3
4694,4694,1,2,4288705,7,17031,0,1,1,0,234.1666164,148.89439,0-35k,0,0,1
4695,4695,1,2,4288807,7,17031,2,1,9,1,135.83342969999998,35.309855,0-35k,2,1,1
4696,4696,1,1,4288892,2,17031,2,2,7,2,107.01199640000002,56.01764,100k+,2,2,2
4697,4697,1,1,4288916,3,17043,2,5,7,2,451.2464268,597.7756099999998,100k+,2,2,4+
4698,4698,1,2,4288990,3,17031,3,2,7,2,129.2565951,28.227840000000004,100k+,3,2,2
4699,4699,1,1,4289063,3,17031,3,1,7,1,116.7729241,52.28961,100k+,3,1,1
4700,4700,1,1,4289064,1,17031,2,2,3,0,153.4410104,167.73702,35k-60k,2,0,2
4701,4701,1,1,4289066,3,17031,1,1,9,0,185.627324,297.78878,0-35k,1,0,1
4702,4702,1,2,4289111,7,17031,1,3,3,1,284.1856462,171.58983,35k-60k,1,1,3
4703,4703,1,1,4289166,5,17097,2,4,9,2,201.5962371,267.86455,0-35k,2,2,4+
4704,4704,1,1,4289189,2,17031,3,3,9,1,102.6613973,208.17572,0-35k,3,1,3
4705,4705,1,1,4289193,5,17031,3,4,6,3,179.875543,180.10634,60k-100k,3,3+,4+
4706,4706,1,1,4289224,1,17031,2,4,9,1,608.9603003999998,375.98695,0-35k,2,1,4+
4707,4707,1,2,4289244,5,17031,1,1,5,1,232.1343277,31.851185,60k-100k,1,1,1
4708,4708,1,1,4289315,5,17031,1,1,2,1,175.6756967,194.85956,0-35k,1,1,1
4709,4709,1,1,4289316,4,17031,3,5,5,3,442.5491501,710.65732,60k-100k,3,3+,4+
4710,4710,1,1,4289317,3,17031,2,2,5,2,44.80465613,106.28658,60k-100k,2,2,2
4711,4711,1,2,4289406,7,17031,1,1,9,0,229.0234173,56.79329499999999,0-35k,1,0,1
4712,4712,1,2,4289422,2,17031,2,2,7,2,305.5586984,189.170545,100k+,2,2,2
4713,4713,1,2,4289529,1,17031,2,4,6,2,319.8757506,230.89456,60k-100k,2,2,4+
4714,4714,1,2,4289558,5,17031,1,1,3,0,169.58959840000003,68.98853000000001,35k-60k,1,0,1
4715,4715,1,2,4289635,3,17043,2,2,9,2,490.7566084,747.95135,0-35k,2,2,2
4716,4716,1,2,4289682,3,17043,2,2,9,2,202.4996827,37.86184,0-35k,2,2,2
4717,4717,1,1,4289703,2,17031,1,1,2,0,169.58959840000003,269.04024,0-35k,1,0,1
4718,4718,1,2,4289739,5,17031,2,4,7,2,155.1808659,88.5222,100k+,2,2,4+
4719,4719,1,2,4289783,5,17097,1,1,7,1,160.4011768,30.74407,100k+,1,1,1
